"Note that this data is not a direct pull from FHA data sources, but has been altered to preserve patient confidentiality.",,,,,,,
,,,,,,,
FileYear,Hosp_Rollup,MCCDescription,LHAName_Coded,Count of CaseID,Sum of TotalDays,Sum of AcuteLOS,Sum of ALCLOSDays
2015,Ridge Meadows Hospital,Mental Diseases & Disorders,Outside FH,114,1152,843,309
2015,Ridge Meadows Hospital,Mental Diseases & Disorders,South Surrey/White Rock,12,72,72,0
2015,Ridge Meadows Hospital,Mental Diseases & Disorders,Surrey,17,260,207,53
2015,Ridge Meadows Hospital,Miscellaneous CMG & Ungroupable Data,Abbotsford,5,5,5,0
2015,Ridge Meadows Hospital,Miscellaneous CMG & Ungroupable Data,Coquitlam,7,7,7,0
2015,Ridge Meadows Hospital,Miscellaneous CMG & Ungroupable Data,Maple Ridge,11,11,11,0
2015,Ridge Meadows Hospital,Miscellaneous CMG & Ungroupable Data,Outside FH,5,425,138,287
2015,Ridge Meadows Hospital,Multisystemic or Unspecified Site Infections,Coquitlam,7,30,30,0
2015,Ridge Meadows Hospital,Multisystemic or Unspecified Site Infections,Langley,18,153,153,0
2015,Ridge Meadows Hospital,Multisystemic or Unspecified Site Infections,Maple Ridge,99,1320,1103,217
2015,Ridge Meadows Hospital,Multisystemic or Unspecified Site Infections,New Westminster,5,5,5,0
2015,Ridge Meadows Hospital,Multisystemic or Unspecified Site Infections,Outside FH,11,94,94,0
2015,Ridge Meadows Hospital,Multisystemic or Unspecified Site Infections,Surrey,5,15,15,0
2015,Ridge Meadows Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Abbotsford,6,6,6,0
2015,Ridge Meadows Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Burnaby,28,56,56,0
2015,Ridge Meadows Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Chilliwack,6,6,6,0
2015,Ridge Meadows Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Coquitlam,75,138,138,0
2015,Ridge Meadows Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Delta,6,6,6,0
2015,Ridge Meadows Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Langley,12,25,25,0
2015,Ridge Meadows Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Maple Ridge,617,1114,1114,0
2015,Ridge Meadows Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Mission,35,63,63,0
2015,Ridge Meadows Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Outside FH,8,10,10,0
2015,Ridge Meadows Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,South Surrey/White Rock,6,6,6,0
2015,Ridge Meadows Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Surrey,21,40,40,0
2015,Ridge Meadows Hospital,Other Reasons for Hospitalization,Abbotsford,7,82,74,8
2015,Ridge Meadows Hospital,Other Reasons for Hospitalization,Burnaby,20,353,353,0
2015,Ridge Meadows Hospital,Other Reasons for Hospitalization,Chilliwack,11,161,161,0
2015,Ridge Meadows Hospital,Other Reasons for Hospitalization,Coquitlam,35,982,690,292
2015,Ridge Meadows Hospital,Other Reasons for Hospitalization,Delta,6,174,174,0
2015,Ridge Meadows Hospital,Other Reasons for Hospitalization,Hope,7,93,93,0
2015,Ridge Meadows Hospital,Other Reasons for Hospitalization,Langley,32,714,563,151
2015,Ridge Meadows Hospital,Other Reasons for Hospitalization,Maple Ridge,417,11575,8936,2639
2015,Ridge Meadows Hospital,Other Reasons for Hospitalization,Mission,23,643,421,222
2015,Ridge Meadows Hospital,Other Reasons for Hospitalization,New Westminster,7,34,34,0
2015,Ridge Meadows Hospital,Other Reasons for Hospitalization,Outside FH,13,205,148,57
2015,Ridge Meadows Hospital,Other Reasons for Hospitalization,Surrey,15,234,190,44
2015,Ridge Meadows Hospital,Pregnancy & Childbirth,Abbotsford,7,20,20,0
2015,Ridge Meadows Hospital,Pregnancy & Childbirth,Burnaby,22,54,54,0
2015,Ridge Meadows Hospital,Pregnancy & Childbirth,Chilliwack,7,7,7,0
2015,Ridge Meadows Hospital,Pregnancy & Childbirth,Coquitlam,86,171,171,0
2015,Ridge Meadows Hospital,Pregnancy & Childbirth,Delta,6,6,6,0
2015,Ridge Meadows Hospital,Pregnancy & Childbirth,Langley,12,27,27,0
2015,Ridge Meadows Hospital,Pregnancy & Childbirth,Maple Ridge,692,1373,1373,0
2015,Ridge Meadows Hospital,Pregnancy & Childbirth,Mission,46,83,83,0
2015,Ridge Meadows Hospital,Pregnancy & Childbirth,Outside FH,14,20,20,0
2015,Ridge Meadows Hospital,Pregnancy & Childbirth,South Surrey/White Rock,5,5,5,0
2015,Ridge Meadows Hospital,Pregnancy & Childbirth,Surrey,25,51,51,0
2015,Ridge Meadows Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Abbotsford,6,7,7,0
2015,Ridge Meadows Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Agassiz-Harrison,5,40,40,0
2015,Ridge Meadows Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Burnaby,5,5,5,0
2015,Ridge Meadows Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Chilliwack,5,114,77,36
2015,Ridge Meadows Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Coquitlam,19,177,104,73
2015,Ridge Meadows Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Langley,17,96,62,34
2015,Ridge Meadows Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Maple Ridge,341,2840,2057,783
2015,Ridge Meadows Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Mission,11,69,39,30
2015,Ridge Meadows Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",New Westminster,25,150,69,81
2015,Ridge Meadows Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Outside FH,22,122,81,41
2015,Ridge Meadows Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",South Surrey/White Rock,12,30,30,0
2015,Ridge Meadows Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Surrey,8,23,23,0
2015,Royal Columbian Hospital,Burns,Burnaby,13,138,59,79
2015,Royal Columbian Hospital,Burns,Maple Ridge,13,26,26,0
2015,Royal Columbian Hospital,Burns,New Westminster,13,115,115,0
2015,Royal Columbian Hospital,Burns,Outside FH,6,6,6,0
2015,Royal Columbian Hospital,Burns,South Surrey/White Rock,6,65,65,0
2015,Royal Columbian Hospital,Burns,Surrey,6,73,73,0
2015,Royal Columbian Hospital,"Diseases & Disorders of Ear, Nose, Mouth & Throat",Burnaby,33,88,88,0
2015,Royal Columbian Hospital,"Diseases & Disorders of Ear, Nose, Mouth & Throat",Chilliwack,19,25,25,0
2015,Royal Columbian Hospital,"Diseases & Disorders of Ear, Nose, Mouth & Throat",Coquitlam,70,256,256,0
2015,Royal Columbian Hospital,"Diseases & Disorders of Ear, Nose, Mouth & Throat",Delta,18,41,41,0
2015,Royal Columbian Hospital,"Diseases & Disorders of Ear, Nose, Mouth & Throat",Langley,6,37,37,0
2015,Royal Columbian Hospital,"Diseases & Disorders of Ear, Nose, Mouth & Throat",Maple Ridge,6,21,21,0
2015,Royal Columbian Hospital,"Diseases & Disorders of Ear, Nose, Mouth & Throat",New Westminster,48,240,234,6
2015,Royal Columbian Hospital,"Diseases & Disorders of Ear, Nose, Mouth & Throat",Outside FH,5,12,8,4
2015,Royal Columbian Hospital,"Diseases & Disorders of Ear, Nose, Mouth & Throat",South Surrey/White Rock,5,5,5,0
2015,Royal Columbian Hospital,"Diseases & Disorders of Ear, Nose, Mouth & Throat",Surrey,13,106,86,20
2015,Royal Columbian Hospital,Diseases & Disorders of the Blood & Lymphatic System,Abbotsford,25,211,211,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Blood & Lymphatic System,Burnaby,49,510,454,56
2015,Royal Columbian Hospital,Diseases & Disorders of the Blood & Lymphatic System,Chilliwack,11,157,157,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Blood & Lymphatic System,Coquitlam,100,773,715,58
2015,Royal Columbian Hospital,Diseases & Disorders of the Blood & Lymphatic System,Delta,5,20,20,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Blood & Lymphatic System,Langley,9,70,70,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Blood & Lymphatic System,Maple Ridge,7,20,20,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Blood & Lymphatic System,New Westminster,65,574,550,24
2015,Royal Columbian Hospital,Diseases & Disorders of the Blood & Lymphatic System,Outside FH,8,28,28,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Blood & Lymphatic System,South Surrey/White Rock,5,129,129,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Blood & Lymphatic System,Surrey,25,109,109,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Circulatory System,Abbotsford,150,1214,1214,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Circulatory System,Agassiz-Harrison,27,169,169,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Circulatory System,Burnaby,508,4754,4686,68
2015,Royal Columbian Hospital,Diseases & Disorders of the Circulatory System,Chilliwack,142,1014,1014,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Circulatory System,Coquitlam,743,7130,7046,84
2015,Royal Columbian Hospital,Diseases & Disorders of the Circulatory System,Delta,128,1221,1221,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Circulatory System,Hope,16,145,145,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Circulatory System,Langley,233,2209,2209,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Circulatory System,Maple Ridge,224,2260,2190,70
2015,Royal Columbian Hospital,Diseases & Disorders of the Circulatory System,Mission,64,489,489,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Circulatory System,New Westminster,520,4715,4585,130
2015,Royal Columbian Hospital,Diseases & Disorders of the Circulatory System,Outside FH,184,1244,1243,1
2015,Royal Columbian Hospital,Diseases & Disorders of the Circulatory System,South Surrey/White Rock,144,1386,1386,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Circulatory System,Surrey,683,6780,6699,81
2015,Royal Columbian Hospital,Diseases & Disorders of the Digestive System,Abbotsford,13,72,72,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Digestive System,Agassiz-Harrison,14,75,75,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Digestive System,Burnaby,281,1570,1547,23
2015,Royal Columbian Hospital,Diseases & Disorders of the Digestive System,Chilliwack,15,94,94,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Digestive System,Coquitlam,825,4946,4843,103
2015,Royal Columbian Hospital,Diseases & Disorders of the Digestive System,Delta,26,299,290,9
2015,Royal Columbian Hospital,Diseases & Disorders of the Digestive System,Hope,20,339,339,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Digestive System,Langley,38,320,317,3
2015,Royal Columbian Hospital,Diseases & Disorders of the Digestive System,Maple Ridge,109,955,955,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Digestive System,Mission,21,156,156,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Digestive System,New Westminster,397,2865,2814,51
2015,Royal Columbian Hospital,Diseases & Disorders of the Digestive System,Outside FH,93,520,516,4
2015,Royal Columbian Hospital,Diseases & Disorders of the Digestive System,South Surrey/White Rock,20,268,265,3
2015,Royal Columbian Hospital,Diseases & Disorders of the Digestive System,Surrey,160,1214,1184,30
2015,Royal Columbian Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Abbotsford,19,38,38,0
2015,Royal Columbian Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Burnaby,51,269,269,0
2015,Royal Columbian Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Chilliwack,6,38,38,0
2015,Royal Columbian Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Coquitlam,99,687,591,96
2015,Royal Columbian Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Delta,5,49,29,20
2015,Royal Columbian Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Hope,12,31,31,0
2015,Royal Columbian Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Langley,23,239,239,0
2015,Royal Columbian Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Maple Ridge,14,83,50,33
2015,Royal Columbian Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Mission,12,56,56,0
2015,Royal Columbian Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",New Westminster,72,482,413,69
2015,Royal Columbian Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Outside FH,31,95,95,0
2015,Royal Columbian Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",South Surrey/White Rock,6,36,36,0
2015,Royal Columbian Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Surrey,39,180,174,6
2015,Royal Columbian Hospital,Diseases & Disorders of the Eye,Burnaby,6,24,24,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Eye,Chilliwack,6,43,43,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Eye,Coquitlam,23,73,73,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Eye,New Westminster,20,79,79,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Eye,Outside FH,11,16,16,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Female Reproductive System,Burnaby,35,84,84,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Female Reproductive System,Chilliwack,12,12,12,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Female Reproductive System,Coquitlam,114,251,251,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Female Reproductive System,Delta,13,13,13,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Female Reproductive System,Langley,5,8,8,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Female Reproductive System,Maple Ridge,13,27,27,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Female Reproductive System,Mission,6,25,25,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Female Reproductive System,New Westminster,24,46,46,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Female Reproductive System,Outside FH,5,6,6,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Female Reproductive System,South Surrey/White Rock,6,6,6,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Female Reproductive System,Surrey,18,29,29,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Abbotsford,9,52,52,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Burnaby,92,716,684,32
2015,Royal Columbian Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Chilliwack,9,48,48,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Coquitlam,212,1479,1432,47
2015,Royal Columbian Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Delta,13,83,83,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Langley,9,41,41,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Maple Ridge,34,183,183,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Mission,6,6,6,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,New Westminster,131,1079,994,85
2015,Royal Columbian Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Outside FH,42,237,237,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,South Surrey/White Rock,21,394,394,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Surrey,51,520,517,3
2015,Royal Columbian Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Abbotsford,5,17,17,0
2015,Royal Columbian Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Burnaby,150,1005,981,24
2015,Royal Columbian Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Chilliwack,5,18,18,0
2015,Royal Columbian Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Coquitlam,260,1965,1895,70
2015,Royal Columbian Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Delta,7,55,50,5
2015,Royal Columbian Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Langley,8,44,44,0
2015,Royal Columbian Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Maple Ridge,35,219,161,58
2015,Royal Columbian Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Mission,10,15,15,0
2015,Royal Columbian Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",New Westminster,176,1355,1247,108
2015,Royal Columbian Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Outside FH,25,172,172,0
2015,Royal Columbian Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",South Surrey/White Rock,15,31,31,0
2015,Royal Columbian Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Surrey,62,300,300,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Abbotsford,50,330,290,40
2015,Royal Columbian Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Agassiz-Harrison,27,73,73,0
2015,Royal Columbian Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Burnaby,95,1199,1105,94
2015,Royal Columbian Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Chilliwack,44,171,171,0
